,recon2,BC01_08,BC01_49,BC01_53,BC01_69,BC02_66,BC03_26,BC03_78,BC03LN_50,BC03LN_64,BC03LN_87,BC04_20,BC04_62,BC05_46,BC05_53,BC07_30,BC07_35,BC07_57,BC07LN_41,BC07LN_62,BC09_Re_95
PI3P3Pn,1000.0,,,,,,,,,,,,,,,,,,,,
PI3P4K,1000.0,,,,,,,,,,,,,,,,,,,,
PI3P4Kn,1000.0,,,,,,,,,,,,,,,,,,,,
PI3P5K,1000.0,,,,,,,,,,,,,,,,,,,,
PI45P3K,1000.0,1000.0,,,,,1000.0,,,,,,,,,,,,,,
PI45P3Kn,1000.0,1000.0,,,,,1000.0,,,,,,,,,,,,,,
PI45P4P,1000.0,,,,,,,,,,,,,,,,,,,,
PI45P5P,1000.0,1000.0,,,,,1000.0,,,,,,,,,,,,,,
PI45P5Pn,1000.0,1000.0,,200.0,200.0,200.0,1000.0,,,200.00000000000034,,200.0,,200.0,,200.0,200.0,200.0,200.0,,
PI45PLC,1000.0,,,,,,,,,999.9999999999976,,,666.6666666666664,,,,,,,,
PI45PLCn,0.0,,,,,,,,,,,,,,,,,,,,
PI4P3K,1000.0,,,,,,,,,,,,,,,,,,,,
PI4P3Ker,0.0,,,,,,,,,,,,,,,,,,,,
PI4P3Kn,1000.0,,,,,,933.3333333333374,,,,,,,,,,,,,,
PI4P5K,1000.0,1000.0,,200.0,200.0,200.0,1000.0,,,999.9999999999978,,200.0,666.6666666666664,200.0,,200.0,200.0,200.0,200.0,,
PI4P5Kn,1000.0,,,,,,,,,,,,,,,,,,,,
PI4PLC,1000.0,,,,,,,,,1000.0000000000454,,,,,,,,,,,
PI4PLCn,1000.0,,,,,,,,600.0,,,,,,,,,,,,
PI4PP,1000.0,1000.0,,,,,999.999999999968,,,,,,,,,,,,,,
PI5P3K,1000.0,1000.0,,,,,,,,,,,,,,,,,,,
PI5P3Ker,0.0,,,,,,,,,,,,,,,,,,,,
PI5P4K,1000.0,,,,,,,,,,,,,,,,,,,,
PI5P4Kn,1000.0,,,,,,,,,,,,,,,,,,,,
PIACGT,333.3333333333333,,,,,,,292.92929292929097,,,,,312.82051282052294,,,,,,,,
PIK3,1000.0,1000.0,,,,,,,,,,,,,,,,,,,
PIK3er,0.0,,,,,,,,,,,,,,,,,,,,
PIK3n,1000.0,,,,,,,,,,,,,,,,,,,,
PIK4,1000.0,,,,,,,,,,,,,,,,,,,,
PIK4n,1000.0,,,,,,1000.0,,600.0,,,,,,,,,,,,
PIK5,1000.0,,,,,,,,,,,,,,,,,,,,
PIK5n,1000.0,,,,,,,,,,,,,,,,,,,,
PIPLC,1000.0,,,,,,,,,1000.0,,,,,,,,,,1000.0,
PIPLCn,1000.0000000002025,,,,,,,,749.9999999999994,,,,,,,,,,,,
PLA2,0.0,,,,,,,,,,,,,,,,,,,,
PLA2_2,1000.0,,,100.00000000000004,,,,,,,,,,,,,,,1000.0,,
PLA2_2e,1000.0,,,,,,,,,,,1000.0,,,,,,,,,
PMANM,-6.0254023992456496e-12,0.0,,-2.2737367544323206e-13,0.0,,0.0,-5.846751654254538e-13,0.0,0.0,,,6.275513442233205e-11,0.0,0.0,,,0.0,0.0,0.0,
PMEVKx,666.6666666666692,,,,333.33333333333337,,333.33333333333275,,,,,,333.3333333333333,333.33333333333337,,,333.333333333333,,333.3333333333146,,
PMI12346PH,0.0,,,,,,,,,,,,,,,,,,,,
PMI12346PHn,0.0,,,,,,,,,,,,,,,,,,,,
PMI1346PH,1000.0,,,,,,,,,,,,,,,,,,,,
PMI1346PHn,1000.0,1000.0,,,999.9999999999978,,,1000.0000000000018,,,,,,,,1000.0000000000042,,,,1000.0000000000005,
PNP,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,
PNTEH,1000.0,,,,,,,,,,,,,1000.0,,,,,,,
PNTK,1000.0,,,,,,,,,,,,,999.9999999999956,,,,,,,
PNTKm,0.0,,,,,,,,,,,,,,,,,,,,
PPA,1000.0,1000.0,,1000.0,1000.0,,,1000.0,,,1000.000000000005,500.00000000000097,,1000.0,1000.0,,1000.0,,,1000.0,
PPA2,0.0,,,,,,,,,,,,,,,,,,,,
PPA2m,0.0,,,,,,,,,,,,,,,,,,,,
PPAer,1000.0,,,,,,999.9999999999992,,1000.0,1000.0000000001253,,,,,,500.00000000000006,1000.0,,,,1000.0000000000005
PPAm,1000.0,,-1.1842762081806596e-13,1000.0000000000002,499.9999999999994,1000.0000000000018,,750.0000000000007,,,184.4155844155799,,,,1000.0,999.9999999999947,1000.0,994.3181818181818,,1000.0,
PPAn,1000.0,,,,,,1000.0000000000002,,,,,,,,500.0,,,,,,
PPAP,1000.0,,,1000.0,,,,,999.9999999999999,1000.0,,,1000.0,,,,,,1000.0,,
PPBNGS,500.00000000000915,,,500.0,454.54545454545416,,363.6363636363632,,,,,,,,285.7142857142893,,,,500.0,,
PPCDC,1000.0,,,,,,,,,,,,,,,,,,,,
PPCOACm,1000.0,,,1000.0,,,,,,,,999.9999999999977,642.857142857143,,,,1000.0,,,,874.9999999999994
PPCOAOm,999.9999999999557,1000.0,,1000.0,,,1000.0,,,,,,,1000.0,1000.0000000000377,,1000.0,,,,
PPD2CSPp,999.9999999999998,,,,,,,,,,,,,,,,,,,,
PPDOx,0.0,,,,,,,,,,,,,,,,,,,,
PPDOy,0.0,,,,,,,,,,,,,,,,,,,,
PPM,1000.0,1000.0000000000018,999.9999999999986,1000.0,,600.0000000000017,1000.0,1000.0,999.999999999998,,0.0,599.9999999999998,,,0.0,0.0,,600.0000000000007,,999.9999999999676,0.0
PPNCL3,1000.0,,,,,,,,,,,,,1000.0,,,,,,,
PPOR,0.0,,,,,,,,,,,,,,,,,,,,
PPPGOm,62.5,,,62.5,56.81818181818177,,45.45454545454544,,,,,,,,35.71428571428545,,,,62.5,,
PRAGSr,999.9999999999982,,,,,,,,,,,,,,0.0,0.0,,,,,
PRDX,1000.0,1000.0,1000.0,,1000.0,,1000.0,,1000.0,,,,,1000.0000000000005,,1000.0,1000.0,1000.0,1000.0,,1000.0
PRDXl,1000.0,,,999.9999999999997,,,,,,1000.0,,,,,,,,,,,
PRFGS,1000.0000000000002,,,,,,,,,,,,,,,,,,,,
PRGNLONESULT,1000.0,,,,,,,,,1000.0,,,,,,1000.0,,,,,
PRO1xm,1000.0,,,1000.0,999.9999999998864,,,1000.0,699.9999999999999,999.9999999999958,1000.0,999.999999999999,1000.0,1000.0,,1000.0,1000.0,1000.0,999.9999999999993,818.1818181818185,
PROAKGOX1r,0.0,,,,,,,,,,,,,,,,,,,,
PROD2,1000.0,,,,,,,,,,,,,,,,,,,,
PROD2m,1000.0,,,,,,,,999.9999999999999,,,,1000.0,1000.0,,,1000.0,830.4195804195792,,1000.0,1000.0
PRPNCOAHYDm,1000.0,1000.0,,1000.0,,,1000.0,,,,,638.8888888888918,,1000.0000000000003,1000.0,,999.9999999999993,,999.9999999999992,,
PRPNCOAHYDx,0.0,,,,,,,,,,,,,,,,,,,,
PRPPS,1000.0,1000.0,1000.0000000000009,1000.0,1000.0000000000008,,,,1000.0,1000.0,,,,1000.0,,1000.0,,1000.0,,1000.0,
PSDm_hs,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
PSERT,999.9999999999977,,,,,,,,,,,,,,1000.0,,,,,,
PSP_L,999.9999999999977,,,,,,,,,,,,,,1000.0,,,,,,
PSSA1_hs,1000.0,,,1000.000000000006,,,,0.0,,,,,,,,,,2.2737367544323206e-13,0.0,,
PSSA2_hs,1000.0,,,,,,,0.0,,,,,,,0.0,,0.0,,,,
PTDCACRNCPT1,1000.0,,,,,,,,,319.54022988505795,,,,,,,,,,,
PTDCACRNCPT2,1000.0,,,,,,,,,319.54022988505795,,,,,,,,,,,
PTE2x,0.0,,,,,,,,,,,,,,,,,,,,
PTE3x,1000.0,,,,,,,,,,,,,,,,,,,,
PTE4x,1000.0,,,,,,,,,,,,,,,,,,,,
PTE5x,0.0,,,,,,,,,,,,,,,,,,,,
PTHPS,0.0,,,,,,,,,,,,,,,,,,,,
PTHPSn,0.0,,,,,,,,,,,,,,,,,,,,
PTPAT,1000.0,,,,,,,,,,,,,,,,,,,,
PTRCAT1,0.0,,,,,,,,,,,,,,,,,,,,
PTRCOX1,1000.0,,,999.9999999999998,,,,,,,,1000.0,,,,,1000.0,,1000.0,,
PUNP1,1000.0,,,,0.0,1000.0,1000.0,,,,,1000.0000000000005,,,,,,,,1000.0,0.0
PUNP2,1000.0,,,,0.0,0.0,1000.0,,,,,0.0,,1000.0,,,,,,1000.0000000000005,
PUNP3,1000.0,,,,,0.0,1000.0000000000015,,,,,0.0,,,,,,,,1000.0,
PUNP4,1000.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,1000.0,
PUNP5,1000.0,,,,,1000.0,1000.0,,,,,600.0000000000002,,,,,,,,1000.0,
PUNP6,1000.0,,,,,1000.0,1000.0,,,,,1000.0,,1000.0,,,,,,0.0,
PUNP7,999.9999999999854,,,,,1000.0,0.0,,,,,0.0,,,,,,,,0.0,
PVD3,124.99999999999987,117.85714285714221,66.66666666666663,124.99999999999991,111.11111111111111,111.11111111111106,111.11111111111104,121.21212121212115,83.33333333333206,111.11111111111109,90.9090909090909,,125.0,125.00000000000026,,111.11111111111111,124.99999999999973,,111.11111111111099,99.99999999999984,
PYAM5POr,1000.0,,,,,,,,,,,,,,,,,,,,
PYDAMK,1000.0,,,,,,,,,,,,,,,,,,,,
PYDXDH,999.9999999999845,,,,,,,,,,,,,,,,,,,,
PYDXK,1000.0,,,,,,,,,,,,,,,,,,,,
PYDXNK,1000.0,,,,,,,,,,,,,,,,,,,,
PYDXPP,1000.0,,,,,,,,,,,,,,,,,,,,
PYK,1000.0,,,,1000.0,,,,,,,,1000.0,,1000.0,1000.0,,1000.0,,1000.0,
PYLALDOX,0.0,,,,,,,,,,,,,,,,,,,,
PYLALDOXm,0.0,,,,,,,,,,,,,,,,,,,,
PYNP2r,1000.0,1000.0,1000.0,1000.0,,1000.0000000000006,,1000.0,999.9999999999992,,0.0,500.0000000000032,,,0.0,,,600.0,,1000.0,
QUILSYN,1000.0,,,1000.0000000000055,,,,,,,,,,,,,,,1000.0,,
RADH,1000.0,,,,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,,,,,1000.0,,1000.0000000000001,,
RADH2,1000.0,1000.0000000000016,1000.0,1000.0,1000.0,1000.0000000000017,1000.0,,1000.0,1000.0,,1000.0,1000.0,999.9999999999995,1000.0,1000.0000000000043,1000.0,1000.0,1000.0,,1000.0000000000072
RADH3,1000.0,,,,,,,,,,,,,,,,,,,,
RADH4,1000.0,,,,,,,,,,,,,1000.0,,,,,,,
RAHY,999.9999999999961,,,,,,,,,,,,,,,,,,,,
RAI1,1000.0,,,,,,,,,,,,,,,,,,,,
RAI2,1000.0,,,,,,,,,,,,,,,,,,,,
RAI3,1000.0,,,,1000.0,,1000.0,,1000.0000000000036,,,1000.0,,,1000.0000000003207,0.0,999.9999999999989,,0.0,0.0,
RAI4,1000.0,,,,,,,,,,,,,,,,,,,,
RBFK,1000.0,,,1000.0,,,,,,,,999.9999999999999,,1000.0,,1000.0,,,1000.000000000002,,1000.0
RBK,1000.0000000000028,,1000.0,999.9999999999998,1000.0,,1000.0,1000.0,1000.0,0.0,1000.0,600.0,0.0,999.9999999999833,4.529709940470487e-14,600.0,0.0,1000.0,,1000.0,1000.0
RBK_D,0.0,,,,,,,,,,,,,,,,,,,,
RDH1,1000.0,,,,,,,,1000.0,,1000.0,,,,0.0,,,,,1.7053025658242404e-12,999.9999999999993
RDH1a,1000.0,,1000.0,,,,,,1000.0,999.9999999999974,,,,,1000.0,,,,,1000.0,1000.0
RDH2,1000.0,,,,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0
RDH2a,1000.0,,,,,,,,,,,,1000.0,,1000.0,,,1000.0,,1000.0,1000.0
RDH3,1000.000000000163,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,0.0
RDH3a,1000.0,,,,,,,,,1000.0,,,,,1000.0,,,1000.0,,1000.0,1000.0
RDH4,1000.0,,,,,,,,,,,,,1000.0000000000007,,,,,,,
RETFA,1000.0,,,,,,,,,,,,,,,,,,,,
RETH,1000.0,,,,,,,,,,,,,,,,,,,,
RETH1,1000.0,,,,,,,,,,,,,,,,,,,,
RETH1e,1000.0,,,,,,,,,,,,,,,,,,,,
RETH2,1000.0,,,,,,,,,,,,,,,,,,,,
RETH2e,1000.0,,,,,,,,,,,,,,,,,,,,
RETHe,1000.0,,,,,,,,,,,,,,,,,,,,
RETI1,1000.0,,,,,,,,,,,,,,,,,,,,
RETI2,1000.0,,,,,,,,,,,,,,,,,,,,
RETI3,1000.0,,,,,,,,,,,,,1000.0000000000007,,,,,,,
RETNCOA,0.0,,,,,,,,,,,,,,,,,,,,
RNDR1,1000.0,,,,,,1000.0,,,,,,,,,,,1000.0000000000011,,,
RNDR2,1000.0,1000.0,,,,,,,,,,,,,,,,,,,
RNDR3,1000.0,,,,,,,,,,,,,,,,,,,,
RNDR4,1000.0,,,,,,1000.0,,,,,,,,,,1000.0,1000.0000000000015,1000.0,,
RNMK,1000.0,,,,,,,,,,,,,,,,,,,,
RPE,1000.0,666.6666666666662,3.296918293926865e-12,880.0000000000002,,399.99999999999983,1000.0,1000.0,,,0.0,400.00000000000006,,,,400.00000000000756,,400.0000000000002,0.0,,0.0
RPI,1000.0,,3.296918293926865e-12,,,399.9999999999994,1000.0000000000036,1000.0,,,0.0,,,,,400.00000000000756,,400.0000000000002,,,
RTOT_2,0.0,,,,,,,,,,,,,,,,,,,,
RTOTALCRNCPT1,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
RTOTALCRNCPT2,999.9999999999972,,,,,,,,,1000.0,,,,,,,,,,,
S23T2g,31.24999999999994,,,,,,,,,,,,,,31.249999999999922,,,31.249999999999403,,,
S23T3g,9.920634920634884,,,,,,,,,,,,,,9.920634920634264,,,9.920634920635752,,,
S23T4g,29.411764705882238,,,,,,,,,,,,,,29.411764705880813,,,29.411764705881655,,,
S23Tg,0.0,,,,,,,,,,,,,,,,,,,,
S26Tg,90.90909090909128,,,,,,,,61.26482213438736,74.99999999999999,,,,,71.42857142857144,,,71.4285714285701,66.66666666666666,,
S2T1g,2.842170943040402e-14,,,,,,,,,,,,,,,,,,,,
S2T2g,2.842170943040402e-14,,,,,,,,,,,,,,,,,,,,
S2T3g,2.842170943040402e-14,,,,,,,,,,,,,,,,,,,,
S2T4g,0.0,,,,,,,,,,,,,,,,,,,,
S2TASE1ly,0.0,,,,,,,,,,,,,,,,,,,,
S2TASE2ly,0.0,,,,,,,,,,,,,,,,,,,,
S2TASE3ly,2.842170943040403e-14,,,,,,,,,,,,,,,,,,,,
S2TASE4ly,2.842170943040408e-14,,,,,,,,,,,,,,,,,,,,
S2TASE5ly,2.842170943040408e-14,,,,,,,,,,,,,,,,,,,,
S3T1g,1.262177448353619e-29,,,,,,,,,,,,,,,,,,,,
S3T2g,1.262177448353619e-29,,,,,,,,,,,,,,,,,,,,
S3T3g,1.262177448353619e-29,,,,,,,,,,,,,,,,,,,,
S3TASE1ly,1.262177448353619e-29,,,,,,,,,,,,,,,,,,,,
S3TASE2ly,1.262177448353619e-29,,,,,,,,,,,,,,,,,,,,
S3TASE3ly,1.262177448353619e-29,,,,,,,,,,,,,,,,,,,,
S4T1g,0.0,,,,,,,,,,,,,,,,,,,,
S4T2g,2.8421709430404045e-14,,,,,,,,,,,,,,,,,,,,
S4T3g,2.842170943040401e-14,,,,,,,,,,,,,,,,,,,,
S4T4g,2.842170943040401e-14,,,,,,,,,,,,,,,,,,,,
S4T5g,2.842170943040401e-14,,,,,,,,,,,,,,,,,,,,
S4T6g,2.8421709430404014e-14,,,,,,,,,,,,,,,,,,,,
S4TASE1ly,2.842170943040403e-14,,,,,,,,,,,,,,,,,,,,
S4TASE2ly,2.8421709430403995e-14,,,,,,,,,,,,,,,,,,,,
S4TASE3ly,2.8421709430404014e-14,,,,,,,,,,,,,,,,,,,,
S4TASE4ly,2.842170943040402e-14,,,,,,,,,,,,,,,,,,,,
S4TASE5ly,2.842170943040402e-14,,,,,,,,,,,,,,,,,,,,
S6T10g,9.920634920634637,,,,,,,,,,,,,,9.920634920634862,,,9.920634920634914,,,
S6T11g,9.920634920634637,,,,,,,,,,,,,,9.920634920634862,,,9.920634920634914,,,
S6T12g,9.920634920634637,,,,,,,,,,,,,,9.920634920634862,,,9.920634920634914,,,
S6T13g,9.920634920634637,,,,,,,,,,,,,,9.920634920634862,,,9.920634920634914,,,
S6T14g,9.920634920634637,,,,,,,,,,,,,,9.920634920634953,,,9.920634920634914,,,
S6T15g,9.920634920634637,,,,,,,,,,,,,,9.920634920634953,,,9.920634920634917,,,
S6T16g,29.411764705882344,,,,,,,,,,,,,,29.411764705881787,,,29.411764705881495,,,
S6T17g,29.411764705882344,,,,,,,,,,,,,,29.411764705881787,,,29.411764705881495,,,
S6T18g,29.411764705882344,,,,,,,,,,,,,,29.411764705881787,,,29.411764705881495,,,
S6T19g,0.0,,,,,,,,,,,,,,,,,,,,
S6T1g,31.25000000000001,,,,,,,,,,,,,,31.249999999999552,,,31.249999999999517,,,
S6T20g,0.0,,,,,,,,,,,,,,,,,,,,
S6T21g,0.0,,,,,,,,,,,,,,,,,,,,
S6T22g,0.0,,,,,,,,,,,,,,,,,,,,
S6T23g,0.0,,,,,,,,,,,,,,,,,,,,
S6T24g,0.0,,,,,,,,,,,,,,,,,,,,
S6T25g,0.0,,,,,,,,,,,,,,,,,,,,
S6T2g,31.25000000000001,,,,,,,,,,,,,,31.249999999999552,,,31.249999999999517,,,
S6T3g,31.25000000000001,,,,,,,,,,,,,,31.249999999999552,,,31.249999999999517,,,
S6T4g,9.92063492063492,,,,,,,,,,,,,,9.920634920635083,,,9.920634920634935,,,
S6T5g,9.92063492063492,,,,,,,,,,,,,,9.920634920635083,,,9.920634920634935,,,
S6T6g,9.92063492063492,,,,,,,,,,,,,,9.920634920635083,,,9.920634920634935,,,
S6T7g,9.92063492063492,,,,,,,,,,,,,,9.920634920635083,,,9.920634920634935,,,
S6T8g,9.92063492063492,,,,,,,,,,,,,,9.920634920635083,,,9.920634920634935,,,
S6T9g,9.92063492063492,,,,,,,,,,,,,,9.920634920635083,,,9.920634920634935,,,
S6TASE10ly,9.92063492063492,,,,,,,,,,,,,,9.920634920634933,,,9.920634920634933,,,
S6TASE11ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE12ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE13ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE14ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE15ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE16ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE17ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE18ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE19ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE1ly,0.0,,,,,,0.0,,,,,,,,,,,,,,
S6TASE20ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE21ly,9.92063492063492,,,,,,0.0,,,,,,,,,,,9.920634920634933,,,
S6TASE22ly,31.250000000008427,,,,,,,,,,,,,,31.2499999999993,,,31.249999999999872,,,
S6TASE23ly,31.250000000008427,,,,,,0.0,,,,,,,,,,,31.249999999999872,,,
S6TASE24ly,31.250000000008427,,,,,,0.0,,,,,,,,,,,31.249999999999872,,,
S6TASE25ly,29.411764705864712,,,,,,,,,,,,,,29.411764705882216,,,29.411764705882234,,,
S6TASE26ly,29.411764705864712,,,,,,0.0,,,,,,,,,,,29.411764705882234,,,
S6TASE2ly,0.0,,,,,,0.0,,,,,,,,,,,,,,
S6TASE3ly,0.0,,,,,,0.0,,,,,,,,,,,,,,
S6TASE4ly,0.0,,,,,,,,,,,,,,,,,,,,
S6TASE5ly,0.0,,,,,,,,,,,,,,,,,,,,
S6TASE6ly,0.0,,,,,,,,,,,,,,,,,,,,
S6TASE7ly,0.0,,,,,,,,,,,,,,,,,,,,
S6TASE8ly,0.0,,,,,,,,,,,,,,,,,,,,
S6TASE9ly,0.0,,,,,,,,,,,,,,,,,,,,
SACCD3m,1000.0000000000002,,,,,,,,,,,999.9999999999993,,,999.9999999999977,,,,,,
SACCD4m,1000.0,,,,,,,,,1000.0,,999.9999999999993,,1000.0,1000.0,1000.0,,,,,
SADT,1000.0,999.999999999999,,,1000.0,,,,1000.0,1000.0000000000023,1000.0000000000168,333.3333333333361,,1000.0,1000.0,1000.0,,999.9999999999995,,,142.85714285714286
SALMCOM,0.0,,,,,,,,,,,,,,,,,,,,
SALMCOM2,1000.0,,,,,,,,,,,,,,,,,,,,
SAMHISTA,1000.0,,,,,,1000.0,,,,,,,,,,1000.0,,,,
SARCOXp,0.0,,,,,,,,,,,,,,,,,,,,
SARDHm,1000.0,,,,,,,,,,,,,,,,,,1000.0000000000024,,
SBPP1er,1000.0,,,,200.0,,,,1000.0,,,,,1000.0,,,1000.0,,,,
SBPP3er,1000.0,,,,,,,,,,,,,,,,,,,,
SBTD_D2,1000.0,1000.0,1000.0,1000.0000000000025,1000.0,,,,1000.0,1000.0,,,,1000.0000000000026,1000.0,,,1000.0,999.9999999999975,1000.0,1000.0
SBTR,1000.000000000046,1000.0,1000.0,1000.0,999.9999999999998,,,,,,,,,1000.0,1000.0,,,1000.0000000000006,1000.0,1000.0,1000.0
SCP2x,1000.0,124.03528114663621,,,,1000.0,583.3333333333351,,,,,,333.3333333333333,1000.0,,,,,789.4736842105272,333.333333333334,
SCPx,111.1111111111102,,,,,100.00000000000001,100.00000000000071,,,,,,,111.11111111111126,,93.74999999999731,111.11111111111303,,99.99999999999997,,
SEAHCYSHYD,0.0,,,,,,,,,,,,,,,,,,,,
SELADT,0.0,,,,,,,,,,,,,,,,,,,,
SELCYSLY,0.0,,,,,,,,,,,,,,,,,,,,
SELCYSLY2,0.0,,,,,,,,,,,,,,,,,,,,
SELCYSTGL,0.0,,,,,,,,,,,,,,,,,,,,
SELCYSTS,0.0,,,,,,,,,,,,,,,,,,,,
SELMETAT,0.0,,,,,,,,,,,,,,,,,,,,
SELNPS,0.0,,,,,,,,,,,,,,,,,,,,
SERHL,1000.0,,,,,,,1000.0,,1000.0,,,,,,,,1000.0,,,
SERPT,1000.0,,,,,,,,,,,,,,,,,,,,
SFGTH,1000.0,,,,1000.0,,,,,,,,,,,,,,,,
SGPL11r,0.0,,,,,,,,,,,,,,,,,,,,
SGPL12r,1000.0,,,,,,,,,,,,,1000.00000000001,,,,,,,
SIAASE,0.0,,,,,,,,,,,,,,,,,,,,
SIAASE2ly,9.9206349206339,,,,,,,,,,,,,,9.92063492063493,,,9.920634920634926,,,
SIAASE3ly,31.25000000000001,,,,,,,,,,,,,,31.249999999999993,,,31.25000000000043,,,
SIAASE4ly,29.411764705884995,,,,,,,,,,,,,,29.41176470588253,,,29.411764705883673,,,
SIAASEly,90.90909090909084,,,,,,,,61.26482213438735,74.99999999999828,,,,,71.42857142856934,,,71.42857142857143,66.6666666666668,,
SIAT4Bg,0.0,,,,,,,,,,,,,,,,,,,,
SIAT9g,250.00000000000014,,,,,,,,,,,,,,,,250.00000000000003,,,,
SLCBK1,1000.0,,,,,,,1000.0,1000.0,,,,1000.0,,,,,,,,
SLDx,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0
SLDxm,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,
SMPD3g,500.00000000004127,,,,499.9999999999996,,,,,500.00000000000006,,,,,250.00000000000048,,,499.9999999999994,250.00000000000057,,
SMPD3l,178.5714285714293,,,,,,,178.5714285714285,,178.57142857142856,,,,,178.57142857143018,,178.57142857142733,178.5714285714281,66.66666666666673,,
SMPD4,1000.0,,,,,,,1000.0000000000017,,,,,,,,,,,,,
SMS,1000.0,1000.0000000000043,,1000.0,499.9999999999996,,,178.57142857142688,,501.65333703474005,,1000.0,,999.9999999999973,250.00000000000367,,999.9999999999999,499.99999999999756,249.99999999999886,,
SOAT12,125.00000000000132,,,,,,,,,,,,,,,,,,,,
SOAT12r,0.0,,,,,,,,,,,,,,,,,,,,
SPHK21c,1000.0,,,,,,,1000.0,,178.57142857142617,,,333.3333333333332,,178.5714285714148,499.9999999999989,499.99999999998636,178.57142857142767,500.00000000000085,499.99999999999744,
SPHMDAc,999.9999999999982,1000.0000000000043,,999.9999999999993,,,,,,,,1000.0,,999.9999999999973,,,1000.0,,,,
SPMDOX,1000.0,,,999.9999999999999,1000.0,,,,,,,1000.0,,,,,999.9999999999994,,1000.0,,
SPMS,1000.0,1000.0,,1000.0,,,,,,,,1000.0,500.0,,,1000.0,,,,,
SPODM,500.0000000000048,500.0,,500.0,500.0,499.99999999999943,499.99999999998823,,500.0,499.99999999999903,500.0,500.0,,500.0,500.0000000000003,500.0,500.0,500.0,500.00000000000216,,
SPODMe,500.0,,,,,,,500.0,,,,500.0,500.0,500.0,500.0,,,500.0,,500.0,500.0
SPODMm,500.0,,,,,500.0,,,,,,500.0,500.0,,500.0,,,,500.0000000000198,,
SPODMn,499.9999999999994,500.0,,500.0,500.0,500.0000000000013,500.00000000000136,,500.0,500.0,,500.0,,500.000000000001,500.00000000000733,500.0,500.0,500.0,499.99999999999994,,
SPODMx,500.0,500.0,,500.0,500.0000000000001,500.0,500.0,,500.0,499.9999999999987,,500.0,,500.0,500.00000000000233,499.9999999999963,500.0,500.0,499.9999999999998,,
SPR,0.0,,,,,,,,,,,,,,,,,,,,
SPRMS,999.9999999999976,1000.0,,999.9999999999991,,,,,,,,1000.0,500.0000000000002,,,1000.0,,,,,
SPRn,0.0,,,,,,,,,,,,,,,,,,,,
SPTix,1000.0000000000008,,,1000.0000000000001,,,,,,,,,,,,,999.9999999999786,,999.9999999999967,,
SQLEr,124.99999999999996,124.03528114663727,66.66666666666664,125.00000000000006,111.11111111111114,111.1111111111117,111.11111111111116,121.21212121212116,83.33333333333339,111.11111111111094,90.9090909090914,0.0,125.00000000000023,124.99999999999915,0.0,111.11111111111256,125.00000000000058,0.0,111.11111111111096,99.99999999999999,0.0
SQLSr,1000.0,124.03528114663727,66.66666666666664,125.00000000000006,1000.0,111.1111111111117,111.11111111111116,121.21212121212116,83.33333333333339,111.11111111111094,90.9090909090914,1000.0,125.00000000000023,1000.0,1000.0,111.11111111111256,125.00000000000058,0.0,1000.0,99.99999999999999,0.0
SR5AR2r,1000.0,,,,,,,,,,,,,,,,,,,,
SR5ARr,1000.0,,,,,,,,,,,,,,,,,,,,
SRTN23OX,0.0,,,,,,,,,,,,,,,,,,,,
SRTNACT,0.0,,,,,,,,,,,,,,,,,,,,
SRTNMTX,0.0,,,,,,,,,,,,,,,,,,,,
ST3GAL21g,250.00000000000406,,,,,,,,,,,,250.00000000000009,,,,,,,,
ST3GAL22g,250.00000000000406,,,,,,,,,,,,,,,,250.00000000000105,,,,
ST3GAL23g,0.0,,,,,,,,,,,,,,,,,,,,
ST3GAL31g,0.0,,,,,,,,,,,,,,,,,,,,
ST3GAL61g,200.00000000005414,199.99999999999903,,,200.0000000000002,,199.99999999999898,,,129.03225806451616,,,,,,,,,,,
ST3GAL62g,0.0,,,,,,,,,,,,,,,,,,,,
ST6GALNAC21,0.0,,,,,,,,,,,,,,,,,,,,
